Time	x	y	z	rx	ry	rz
4.60	0.386375	0.120282	0.285598	-179.988937	0.006765	116.299400
4.70	0.388280	0.118712	0.284968	-179.989456	0.009256	115.946495
4.80	0.389536	0.117677	0.284537	-179.985229	0.009526	115.337601
4.90	0.390835	0.116607	0.284140	-179.984543	0.010048	114.629776
5.00	0.392447	0.115229	0.283638	-179.983078	0.010462	114.099556
5.10	0.394198	0.113969	0.282998	-179.983780	0.010717	113.839867
5.20	0.395977	0.113167	0.282059	-179.979050	0.010099	113.796829
5.30	0.397865	0.113022	0.280725	-179.977325	0.007495	113.720970
5.40	0.399575	0.113293	0.279286	-179.974060	0.008232	113.404526
5.50	0.401266	0.113621	0.277871	-179.975769	0.009313	112.851883
5.60	0.402906	0.113948	0.276443	-179.970322	0.008792	112.119232
5.70	0.404553	0.114245	0.275058	-179.971161	0.008798	111.566795
5.80	0.407005	0.114737	0.273007	-179.973022	0.009750	111.254013
5.90	0.409435	0.115417	0.270908	-179.970856	0.009995	111.164757
6.00	0.411698	0.116528	0.268871	-179.964157	0.008998	111.117798
6.10	0.413915	0.117993	0.266885	-179.975433	0.010027	110.850449
6.20	0.415594	0.119152	0.265348	-179.975433	0.009916	110.335709
6.30	0.417217	0.120285	0.263833	-179.970840	0.009414	109.637283
6.40	0.418908	0.121377	0.262308	-179.975739	0.009827	109.022720
6.50	0.421185	0.122935	0.260152	-179.967728	0.009642	108.661247
6.60	0.423660	0.124761	0.257862	-179.966766	0.009734	108.526291
6.70	0.425792	0.126556	0.255910	-179.976776	0.010160	108.507378
6.80	0.427928	0.128573	0.253846	-179.972946	0.009621	108.285965
6.90	0.429837	0.130470	0.252008	-179.974380	0.009323	107.788971
7.00	0.431333	0.131932	0.250553	-179.976685	0.009255	107.141556
7.10	0.432916	0.133486	0.249002	-179.970734	0.013368	106.488541
7.20	0.435065	0.135583	0.246907	-179.968842	0.011758	106.065392
7.30	0.437181	0.137709	0.244914	-179.974060	0.010687	105.889374
7.40	0.439330	0.140064	0.242759	-179.975281	0.010121	105.885239
7.50	0.441397	0.142479	0.240729	-179.976471	0.009779	105.717049
7.60	0.443256	0.144669	0.238853	-179.977066	0.009877	105.298927
7.70	0.444619	0.146279	0.237487	-179.975632	0.014177	104.660248
7.80	0.445990	0.147961	0.236100	-179.974274	0.011938	103.957237
7.90	0.447601	0.149839	0.234514	-179.977264	0.010587	103.490829
8.00	0.449538	0.152185	0.232586	-179.981140	0.009798	103.264397
8.10	0.451441	0.154569	0.230645	-179.979614	0.016624	103.243988
8.20	0.453231	0.156945	0.228791	-179.976608	0.014050	103.123390
8.30	0.454930	0.159235	0.227024	-179.977493	0.011607	102.753128
8.40	0.456073	0.160769	0.225876	-179.981766	0.010375	102.166389
8.50	0.457276	0.162370	0.224635	-179.981689	0.014518	101.406319
8.60	0.458391	0.163914	0.223493	-179.982117	0.012113	100.922432
8.70	0.460406	0.166644	0.221422	-179.985031	0.011826	100.617271
8.80	0.461711	0.168412	0.220036	-179.980957	0.014176	100.585182
8.90	0.463161	0.170586	0.218474	-179.978821	0.012627	100.515434
9.00	0.464612	0.172741	0.216921	-179.975998	0.013524	100.208900
9.10	0.465540	0.174011	0.216012	-179.984818	0.013325	99.644974
9.20	0.466384	0.175320	0.215069	-179.979935	0.012402	98.934647
9.30	0.467250	0.176632	0.214136	-179.980087	0.015115	98.370293
9.40	0.468432	0.178311	0.212930	-179.984070	0.012817	98.034294
9.50	0.469694	0.180205	0.211583	-179.984222	0.012050	97.933815
9.60	0.470894	0.182113	0.210245	-179.979950	0.014271	97.899338
9.70	0.472085	0.183941	0.208987	-179.982452	0.013643	97.635315
9.80	0.472725	0.184976	0.208299	-179.982880	0.013258	97.132423
9.90	0.473359	0.186003	0.207609	-179.984573	0.012781	96.435493
10.00	0.474015	0.186957	0.206897	-179.981567	0.014507	95.803230
10.10	0.474805	0.188247	0.206060	-179.986557	0.012737	95.422890
10.20	0.475701	0.189701	0.205063	-179.984680	0.013446	95.298325
10.30	0.476625	0.191203	0.204023	-179.983185	0.014596	95.272911
10.40	0.477549	0.192777	0.202994	-179.983978	0.013100	95.043251
10.50	0.477991	0.193476	0.202567	-179.988419	0.011816	94.608627
10.60	0.478409	0.194197	0.202049	-179.983871	0.013720	93.927010
10.70	0.478847	0.194996	0.201539	-179.982864	0.013897	93.247589
10.80	0.479279	0.195673	0.201071	-179.983841	0.012987	92.845444
10.90	0.479880	0.196679	0.200450	-179.988342	0.011216	92.649727
11.00	0.480480	0.197813	0.199606	-179.981445	0.014405	92.635254
11.10	0.480943	0.198786	0.198910	-179.982346	0.014052	92.476326
11.20	0.481247	0.199383	0.198536	-179.986847	0.011592	91.437859
11.30	0.481431	0.199682	0.198310	-179.988647	0.012461	90.737320
11.40	0.481632	0.200134	0.197969	-179.987564	0.011812	90.254494
11.50	0.481759	0.200531	0.197553	-179.978546	0.015341	90.020950
11.60	0.481893	0.200795	0.197094	-179.977921	0.016161	89.989784
11.70	0.482047	0.200941	0.196635	-179.991180	0.011165	89.996986
11.80	0.482050	0.200995	0.196055	-179.992828	0.011119	90.002090
11.90	0.481958	0.200950	0.195023	-179.977951	0.018114	90.001770
12.00	0.481793	0.200860	0.190943	-179.945923	0.034836	90.001472
12.10	0.481593	0.200774	0.182752	-179.906830	0.051219	90.002220
12.20	0.481418	0.200692	0.169772	-179.877335	0.064460	90.002831
12.30	0.481357	0.200675	0.156199	-179.864517	0.068283	90.001823
12.40	0.481504	0.200734	0.145669	-179.893860	0.056831	90.003143
12.50	0.481664	0.200799	0.139202	-179.926300	0.043926	90.003105
12.60	0.481915	0.200910	0.137106	-179.976013	0.021752	90.001335
